ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
133,simple,,Set 2 Cây Ráy Tai Cho Bé Kuku KU3020,1,0,visible,,,,,,,1,,,,,,,,1,,,49000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/kuku1.u2442.d20161109.t120939.955033.jpg,,,,,,,,,0
134,simple,,Đũa Tập Ăn Cho Bé KuKu KU3012,1,0,visible,,,,,,,1,,,,,,,,1,,,35000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/3/0/3012-1_1.jpg,,,,,,,,,0
135,simple,,Bình Sữa Nhựa PES Cổ Rộng Kuku KU5853A (300ml) - Hồng,1,0,visible,,,,,,,1,,,,,,,,1,,,186000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/ku5853-p.u2442.d20160719.t163634.jpg,,,,,,,,,0
136,simple,,Bộ 36 Miếng Lót Thấm Sữa Kuku KU5460,1,0,visible,,,,,,,1,,,,,,,,1,,,109000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/4/5460.jpg,,,,,,,,,0
137,simple,,Đai Đỡ Bụng Bà Bầu Kuku S7504,1,0,visible,,,,,,,1,,,,,,,,1,,,302000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/7/s7504.jpg,,,,,,,,,0
138,simple,,Bình Tập Uống Kuku Có Tay Cầm KU5321 - 250ml,1,0,visible,,,,,,,1,,,,,,,,1,,,82000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/3/5321-2_1.jpg,,,,,,,,,0
139,simple,,Kem Chống Hăm Bubchen 150ml - 7147,1,0,visible,,,,,,,1,,,,,,,,1,,,110000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/producttmp/03/61/32/f7f8168f453c2d93ce209a72bb9d1394.jpg,,,,,,,,,0
140,simple,,Sữa Tắm Gội Chung Dành Cho Trẻ Sơ Sinh Bubchen 400ml - 44725,1,0,visible,,,,,,,1,,,,,,,,1,,,240000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/42/97/92/571c2fb335d3d72de9df30487cc359d2.jpg,,,,,,,,,0
141,simple,,Sữa Tắm Bubchen Dành Cho Trẻ Sơ Sinh 1000ml - 45250,1,0,visible,,,,,,,1,,,,,,,,1,,,280000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/ff/5e/59/34b45b30b8fcaef65ac82dcd273b741d.jpg,,,,,,,,,0
142,simple,,Sữa Tắm Gội Bubchen - Quái Vật Biển Xanh 69894 (230ml),1,0,visible,,,,,,,1,,,,,,,,1,,,98000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/9/69894_-_qu_i_v_t_bi_n_xanh_2.jpg,,,,,,,,,0
143,simple,,"Sữa Tắm, Gội Và Xả 3 Trong 1 Bubchen 67425 (230ml) - N",1,0,visible,,,,,,,1,,,,,,,,1,,,98000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/7/67425_-_3_trong_1.jpg,,,,,,,,,0
144,simple,,Sữa Tắm Gội Dành Cho Da Nhạy Cảm Bubchen 67426 (230ml) - N,1,0,visible,,,,,,,1,,,,,,,,1,,,98000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/7/67426_-_t_m_g_i_nhay_cam.jpg,,,,,,,,,0
145,simple,,Bộ 2 Núm Ty Silicone Siêu Mềm Bình Cổ Rộng Nuk 721265 - Số 2,1,0,visible,,,,,,,1,,,,,,,,1,,,140000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/a/pack_nuk_fcplus_silikon_size2_m.jpg,,,,,,,,,0
146,simple,,Bộ Chổi Rửa Bình Nuk 256279,1,0,visible,,,,,,,1,,,,,,,,1,,,195000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pp_hy_bottlebrush2in1_ye_1.jpg,,,,,,,,,0
147,simple,,Hâm Sữa Điện Siêu Tốc NUK 256237,1,0,visible,,,,,,,1,,,,,,,,1,,,927000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/60/b5/f8/c33989fae59ab05552ac29ec65534a7a.jpg,,,,,,,,,0
