ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
616,simple,,Bộ Lược Cho Bé Kidsme 130078 – Vàng,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,139000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/b/o/bo-luoc-lam-dep-cho-be-kidsme%20(1).u2442.d20160424.t014004.jpg,,,,,,,,,0
617,simple,,Kéo Cắt Thức Ăn Kidsme,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,214000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/m/_/m_u_t_m-1_3.jpg,,,,,,,,,0
618,simple,,Hộp Chia Sữa 3 Ngăn Kidsme 160150,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,158000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/6/160150-2.jpg,,,,,,,,,0
619,simple,,Bình Bóp Thức Ăn Chống Hóc Kidsme 160378LI - Cam Xanh,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,373000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/6/160378li.u2442.d20160510.t102104.jpg,,,,,,,,,0
620,simple,,Dung Dịch Giặt Quần Áo Cho Bé D-Nee - Chai 3000ml (Xanh),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,165000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/37/0b/bc/bae97558783dae8f73219112f4256abc.jpg,,,,,,,,,0
621,simple,,Dung Dịch Giặt Quần Áo Cho Bé D-Nee - Chai 3000ml (Tím),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,165000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/a1/89/70/5e818a2a8a3e3696073f46df6a449bbe.jpg,,,,,,,,,0
622,simple,,Nước Rửa Bình Sữa D-nee - Chai 500ml,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,72000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8851989060248_1.u2442.d20160912.t114818.95968.jpg,,,,,,,,,0
623,simple,,Dung Dịch Tắm Gội Toàn Thân Cho Bé Dưới 3 Tuổi D-nee - Chai 200ml (Xanh Lá),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,48000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8851989060378_1.u2442.d20160912.t135128.762214_1.jpg,,,,,,,,,0
624,simple,,Núm Ty Farlin Vô Trùng Dùng Cho Bình Cổ Rộng P-3L (L),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,104000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/-/p-3.jpg,,,,,,,,,0
625,simple,,Bộ Kéo Cắt Tóc An Toàn Farlin - BF-153,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,428000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/b/f/bf-153.jpg,,,,,,,,,0
626,simple,,Mũ Chắn Nước Khi Gội Đầu Cho Bé Farlin - BF-304 (Giao Màu Ngẫu Nhiên),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,86000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/5a/e3/b6/5b3f05401bf6458689ce7369f7ad4cc7.jpg,,,,,,,,,0
627,simple,,Thìa Cảm Ứng Nhiệt Silicone Upass UP3021N (Xanh),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,43000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/e9/2d/e8/099ce0b3f5cfa11bfa301a8be0245410.jpg,,,,,,,,,0
628,simple,,Thìa Ăn Dặm Silicone Upass UP3017N (Xanh Lá),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,36000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/9d/0d/8e/f9801eceda8e7801bbcdf41a82cfc3b5.jpg,,,,,,,,,0
629,simple,,Bình Uống Nước Có Ống Hút Upass UP0090N (Xanh),1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,72000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/f4/35/e7/897d5122ffc9c304d108e686baed956f.jpg,,,,,,,,,0
630,simple,,Bộ Dụng Cụ Chăm Sóc Móng Tay Cho Bé Upass UP4007N - Xanh,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,49000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/d7/70/3c/af0447ed151ce2907f3ddada3cc69739.jpg,,,,,,,,,0
631,simple,,Hút Mũi Dây Cao Cấp Cho Bé Upass UP1008CX - Xanh,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,76000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/0/1008cb-4.u2442.d20160510.t141938.jpg,,,,,,,,,0
632,simple,,Ty Ngậm Ban Đêm Philips Avent (Phát Sáng Về Đêm) - 176.22,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,221000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/c/scf176.22.jpg,,,,,,,,,0
633,simple,,Bình Sữa PP Philips Avent SCF560/17 - 125ml,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,194000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/c/scf680-17_2.jpg,,,,,,,,,0
634,simple,,Bình Tập Uống Trực Tiếp Philips Avent 784.00,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,311000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/c/scf784.00.jpeg,,,,,,,,,0
635,simple,,Máy Hút Sữa Bằng Điện Đôi Philips Avent SCF303/01 - Trắng,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,6590000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/e6/60/ff/3872a1136d9b1ff3bfbfcd73511796e2.jpg,,,,,,,,,0
636,simple,,Bình Sữa Nhựa PES Cổ Rộng Kuku KU5853A (300ml) - Hồng,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,186000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/ku5853-p.u2442.d20160719.t163634.jpg,,,,,,,,,0
637,simple,,Set 2 Cây Ráy Tai Cho Bé Kuku KU3020,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,49000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/kuku1.u2442.d20161109.t120939.955033.jpg,,,,,,,,,0
638,simple,,Bộ 36 Miếng Lót Thấm Sữa Kuku KU5460,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,109000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/4/5460.jpg,,,,,,,,,0
639,simple,,Bộ 36 Miếng Lót Thấm Sữa Kuku KU5421,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,99000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/550x550/media/catalog/product/k/u/ku5421_34.jpg,,,,,,,,,0
640,simple,,Đai Đỡ Bụng Bà Bầu Kuku S7504,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,302000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/7/s7504.jpg,,,,,,,,,0
641,simple,,Đũa Tập Ăn Cho Bé KuKu KU3012,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,35000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/3/0/3012-1_1.jpg,,,,,,,,,0
