ID	Type	SKU	Name	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Backorders allowed?	Sold individually?	Weight (g)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position
129.6	simple		Bình S?a Nh?a PP C? R?ng Simba S6286 210ml	1	0	visible							1								1			95000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/6/s6286-3.u2442.d20161220.t103754.371049.jpg									0
131.2	simple		G?i N?m Ch?ng Ng?t Cho Bé Simba S4116	1	0	visible							1								1			229000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/4/s4116-3.u2442.d20170111.t134801.908570.jpg									0
132.8	simple		?ng Hút T? ??ng Thay Th? Simba C? R?ng - Size M	1	0	visible							1								1			50000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/2/p2128_0.u2442.d20170217.t135435.163410.jpg									0
134.4	simple		Ng?m N??u H??ng S?a Simba - Hình S? T? Simba	1	0	visible							1								1			56000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/1/p1613-1.u2442.d20170216.t163055.784856.jpg									0
136	simple		Mi?ng Lót ??u G?i Cho Bé Simba S7010	1	0	visible							1								1			95000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/7/s7010-2.u2442.d20170112.t123404.301938.jpg									0
137.6	simple		Núm Ty Silicone Bình C? Chu?n Simba Dòng Ch?y Ch? Th?p - Size L	1	0	visible							1								1			39000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/6/p6303_2.jpg									0
139.2	simple		B? C? R?a Bình S?a S?i Nylon Simba S1411	1	0	visible							1								1			66000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/1/s1411-2.u2442.d20170109.t155255.559759.jpg									0
140.8	simple		Gh? T?m Cho Bé Simba S9846	1	0	visible							1								1			345000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/9/s9846-2.u2442.d20170104.t163809.513393.jpg									0
142.4	simple		B? 6 ?ng Hút T? ??ng Thay Th?	1	0	visible							1								1			73000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/19/91/8f/cefb6db6b989c19e4ca246f1c682891a.jpg									0
144	simple		Dung D?ch Gi?t Qu?n Áo Cho Bé D-Nee - Chai 3000ml (Tím)	1	0	visible							1								1			165000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/a1/89/70/5e818a2a8a3e3696073f46df6a449bbe.jpg									0
145.6	simple		Dung D?ch Gi?t Qu?n Áo Cho Bé D-Nee - Chai 3000ml (Xanh)	1	0	visible							1								1			165000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/37/0b/bc/bae97558783dae8f73219112f4256abc.jpg									0
147.2	simple		N??c R?a Bình S?a D-nee - Chai 500ml	1	0	visible							1								1			72000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8851989060248_1.u2442.d20160912.t114818.95968.jpg									0
148.8	simple		Dung D?ch T?m G?i Toàn Thân Cho Bé D??i 3 Tu?i D-nee - Chai 200ml (Xanh Lá)	1	0	visible							1								1			48000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8851989060378_1.u2442.d20160912.t135128.762214_1.jpg									0
150.4	simple		Dung D?ch T?m G?i Toàn Thân Cho Bé Trên 3 Tu?i D-nee - Chai 200ml (Tím)	1	0	visible							1								1			48000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8851989060576_1.u2442.d20160912.t154624.831443_2.jpg									0
152	simple		Bình T?p U?ng 3 Quai Pur PUR9004 (250ml)	1	0	visible							1								1			126000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/o/r/or.u2566.d20170414.t180727.654858.jpg									0
153.6	simple		H?p 50 Túi Tr? S?a Pur PUR6204 (250ml / túi)	1	0	visible							1								1			151000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/f5/7d/0f/83d607a679d0a58b5361f92961e77f82.jpg									0
155.2	simple		B? 2 Mu?ng Nh?a M?m Pur PUR5404	1	0	visible							1								1			43000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/4/5404-h.u2566.d20170417.t103347.317468.jpg									0
156.8	simple		Bình U?ng N??c Cách Nhi?t Nóng L?nh Hình 3D Pur PUR9009	1	0	visible							1								1			160000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/_/1.u2566.d20170414.t184208.455253.jpg									0
158.4	simple		Bình C? R?ng Pur Milk Safe PUR9811 (150ml)	1	0	visible							1								1			139000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/9/8/9811-3-bottle-cab-hood.u2566.d20170414.t173104.257846.jpg									0
160	simple		"B? Tô, Ly, Mu?ng, N?a T?p ?n Pur PUR5910"	1	0	visible							1								1			151000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/9/5910p2.u2566.d20170417.t092706.2008.jpg									0
161.6	simple		Gi??ng L??i Fancy C? L?n Fancy - Xanh (120 x 60 cm)	1	0	visible							1								1			399000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/ef/8f/ff/3904415894d470cebb0f817c3fb5bd09.jpg									0
163.2	simple		B? 2 L??c Cho Bé Kuku KU5414	1	0	visible							1								1			73000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/4/5414.jpg									0
164.8	simple		B? 36 Mi?ng Lót Th?m S?a Kuku KU5421	1	0	visible							1								1			99000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/550x550/media/catalog/product/k/u/ku5421_34.jpg									0
166.4	simple		Set 2 Cây Ráy Tai Cho Bé Kuku KU3020	1	0	visible							1								1			49000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/kuku1.u2442.d20161109.t120939.955033.jpg									0
168	simple		??a T?p ?n Cho Bé KuKu KU3012	1	0	visible							1								1			35000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/3/0/3012-1_1.jpg									0
169.6	simple		Bình S?a Nh?a PES C? R?ng Kuku KU5853A (300ml) - H?ng	1	0	visible							1								1			186000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/k/u/ku5853-p.u2442.d20160719.t163634.jpg									0
171.2	simple		B? 36 Mi?ng Lót Th?m S?a Kuku KU5460	1	0	visible							1								1			109000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/4/5460.jpg									0
172.8	simple		?ai ?? B?ng Bà B?u Kuku S7504	1	0	visible							1								1			302000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/s/7/s7504.jpg									0
174.4	simple		Bình T?p U?ng Kuku Có Tay C?m KU5321 - 250ml	1	0	visible							1								1			82000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/3/5321-2_1.jpg									0
176	simple		Kem Ch?ng H?m Bubchen 150ml - 7147	1	0	visible							1								1			110000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/producttmp/03/61/32/f7f8168f453c2d93ce209a72bb9d1394.jpg									0
177.6	simple		S?a T?m G?i Chung Dành Cho Tr? S? Sinh Bubchen 400ml - 44725	1	0	visible							1								1			240000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/42/97/92/571c2fb335d3d72de9df30487cc359d2.jpg									0
179.2	simple		S?a T?m Bubchen Dành Cho Tr? S? Sinh 1000ml - 45250	1	0	visible							1								1			280000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/ff/5e/59/34b45b30b8fcaef65ac82dcd273b741d.jpg									0
180.8	simple		S?a T?m G?i Bubchen - Quái V?t Bi?n Xanh 69894 (230ml)	1	0	visible							1								1			98000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/9/69894_-_qu_i_v_t_bi_n_xanh_2.jpg									0
182.4	simple		"S?a T?m, G?i Và X? 3 Trong 1 Bubchen 67425 (230ml) - N"	1	0	visible							1								1			98000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/7/67425_-_3_trong_1.jpg									0
184	simple		S?a T?m G?i Dành Cho Da Nh?y C?m Bubchen 67426 (230ml) - N	1	0	visible							1								1			98000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/6/7/67426_-_t_m_g_i_nhay_cam.jpg									0
185.6	simple		B? 2 Núm Ty Silicone Siêu M?m Bình C? R?ng Nuk 721265 - S? 2	1	0	visible							1								1			140000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/p/a/pack_nuk_fcplus_silikon_size2_m.jpg									0
187.2	simple		B? Ch?i R?a Bình Nuk 256279	1	0	visible							1								1			195000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pp_hy_bottlebrush2in1_ye_1.jpg									0
188.8	simple		Hâm S?a ?i?n Siêu T?c NUK 256237	1	0	visible							1								1			927000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/60/b5/f8/c33989fae59ab05552ac29ec65534a7a.jpg									0
190.4	simple		Kh?n Th?m S?a (36 Mi?ng) Nuk - 252099	1	0	visible							1								1			159000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pk_ste_classic_36er.jpg									0
192	simple		B? 2 Ty Ng?m Silicone Nuk 729188 - S? 2	1	0	visible							1								1			103000	?? dùng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pkg_so_si_happydays_2.jpg									0
193.6	simple		S?a B?t Aptamil S? 2 (900g)	1	0	visible							1								1			555000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/88/4d/b5/9ff08f422d6b03a05c40375931db9078.jpg									0
195.2	simple		S?a B?t Aptamil S? 4 (800g)	1	0	visible							1								1			465000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/65/e3/fa/08f433a76d0a3b2c4075d83eb91fb037.jpg									0
196.8	simple		S?a B?t Aptamil S? 1 (900g)	1	0	visible							1								1			505000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/42/8b/a7/52dae142f3d224cb3a430fd9e89d2223.jpg									0
198.4	simple		S?a B?t Aptamil S? 3 (900g)	1	0	visible							1								1			520000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/34/bd/88/c3fd4b923bf15f4a199df6cce2f09c7f.jpg									0
200	simple		CRM - S?a B?t Nestle NAN Optipro 4 (900g)	1	0	visible							1								1			359000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/f5/d4/19/d3e2709241fed904d781a21049538c34.jpg									0
201.6	simple		S?a B?t Nestle NAN Optipro 4 (900g)	1	0	visible							1								1			349000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/10/15/6c/afbe6bc70f01fcd8f0c0d27263dadb5e.jpg									0
